schedule_id,class_id,version,scenario,day_of_week,day_vn,shift,start_time,end_time,building,floor,room_id,room_capacity,num_students,motorbike_ratio,dorm_ratio,primary_lot,motorbike_to_P1,motorbike_to_P2,motorbike_to_P3,distance_building_to_primary_lot_m,arrival_window_start,arrival_window_end,departure_window_start,departure_window_end,is_event
SCH00880,LHP0259,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0214,97,42,0.8,0.08,P1,33,0,1,150,12:30,13:00,15:40,16:10,N
SCH00881,LHP0259,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,2,A2-0214,97,42,0.8,0.08,P1,33,0,1,150,12:30,13:00,15:40,16:10,N
SCH00882,LHP0259,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,1,C-0106,47,42,0.8,0.08,P2,0,32,2,120,12:30,13:00,15:40,16:10,N
SCH00883,LHP0260,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,A2,9,A2-0905,112,62,0.9,0.22,P1,54,0,2,150,15:20,15:50,18:30,19:00,N
SCH00884,LHP0260,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,B,3,A2-0304,101,62,0.9,0.22,P1,54,0,2,100,12:30,13:00,15:40,16:10,N
SCH00885,LHP0260,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,D,2,D-0208,74,62,0.9,0.22,P2,0,50,6,180,06:15,06:45,09:25,09:55,N
SCH00886,LHP0260,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,7,A2-0702,115,62,0.9,0.22,P1,50,0,6,150,09:05,09:35,12:15,12:45,N
SCH00887,LHP0261,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,B,8,A2-0813,107,72,0.82,0.2,P1,57,0,2,100,12:30,13:00,15:40,16:10,N
SCH00888,LHP0261,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,B,3,A2-0304,101,72,0.82,0.2,P1,53,0,6,100,06:15,06:45,09:25,09:55,N
SCH00889,LHP0262,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,9,A2-0908,83,39,0.78,0.22,P1,30,0,1,150,06:15,06:45,09:25,09:55,N
SCH00890,LHP0262,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,B,2,B-0205,60,39,0.78,0.22,P1,30,0,1,100,06:15,06:45,09:25,09:55,N
SCH00891,LHP0262,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,7,A2-0706,94,39,0.78,0.22,P1,27,0,4,150,15:20,15:50,18:30,19:00,N
SCH00892,LHP0262,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,2,D-0201,72,39,0.78,0.22,P2,0,27,4,180,06:15,06:45,09:25,09:55,N
SCH00893,LHP0263,baseline,Normal,Thu,Thu 5,Ca2,09:35,12:15,C,1,A2-0112,107,76,0.84,0.13,P2,0,62,2,120,09:05,09:35,12:15,12:45,N
SCH00894,LHP0263,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,9,A2-0911,120,76,0.84,0.13,P1,62,0,2,150,12:30,13:00,15:40,16:10,N
SCH00895,LHP0263,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,9,A2-0911,120,76,0.84,0.13,P1,62,0,2,150,12:30,13:00,15:40,16:10,N
SCH00896,LHP0263,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,C,1,D-0102,77,76,0.84,0.13,P2,0,60,4,120,09:05,09:35,12:15,12:45,N
SCH00897,LHP0263,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,C,8,A2-0811,96,76,0.84,0.13,P2,0,60,4,120,15:20,15:50,18:30,19:00,N
SCH00898,LHP0264,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,6,A2-0602,102,58,0.87,0.2,P1,48,0,2,150,12:30,13:00,15:40,16:10,N
SCH00899,LHP0264,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,6,A2-0602,102,58,0.87,0.2,P1,48,0,2,150,12:30,13:00,15:40,16:10,N
SCH00900,LHP0264,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,10,A2-1010,87,58,0.87,0.2,P1,48,0,2,150,06:15,06:45,09:25,09:55,N
SCH00901,LHP0264,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,A2,2,A2-0209,114,58,0.87,0.2,P1,45,0,5,150,12:30,13:00,15:40,16:10,N
SCH00902,LHP0264,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,C,3,C-0306,59,58,0.87,0.2,P2,0,45,5,120,09:05,09:35,12:15,12:45,N
SCH00903,LHP0265,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,3,A2-0310,85,64,0.8,0.24,P1,49,0,2,150,09:05,09:35,12:15,12:45,N
SCH00904,LHP0265,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,C,3,A2-0311,104,64,0.8,0.24,P2,0,49,2,120,06:15,06:45,09:25,09:55,N
SCH00905,LHP0265,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,C,3,A2-0311,104,64,0.8,0.24,P2,0,49,2,120,06:15,06:45,09:25,09:55,N
SCH00906,LHP0265,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,2,A2-0202,93,64,0.8,0.24,P1,45,0,6,150,09:05,09:35,12:15,12:45,N
SCH00907,LHP0265,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,10,A2-1003,104,64,0.8,0.24,P1,45,0,6,150,15:20,15:50,18:30,19:00,N
SCH00908,LHP0266,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,B,3,B-0304,57,53,0.89,0.16,P1,46,0,2,100,12:30,13:00,15:40,16:10,N
SCH00909,LHP0266,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,B,3,B-0304,57,53,0.89,0.16,P1,46,0,2,100,12:30,13:00,15:40,16:10,N
SCH00910,LHP0266,optimized,Normal,Tue,Thu 3,Ca4,15:50,18:30,D,3,D-0301,63,53,0.89,0.16,P2,0,44,4,180,15:20,15:50,18:30,19:00,N
SCH00911,LHP0267,baseline,Normal,Sat,Thu 7,Ca2,09:35,12:15,C,5,A2-0504,94,79,0.83,0.16,P2,0,63,2,120,09:05,09:35,12:15,12:45,N
SCH00912,LHP0267,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,4,A2-0401,118,79,0.83,0.16,P1,63,0,2,150,09:05,09:35,12:15,12:45,N
SCH00913,LHP0267,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,5,D-0503,88,79,0.83,0.16,P2,0,60,5,180,09:05,09:35,12:15,12:45,N
SCH00914,LHP0267,optimized,Normal,Tue,Thu 3,Ca4,15:50,18:30,A2,4,A2-0405,114,79,0.83,0.16,P1,60,0,5,150,15:20,15:50,18:30,19:00,N
SCH00915,LHP0268,baseline,Normal,Sat,Thu 7,Ca3,13:00,15:40,A2,4,A2-0401,118,68,0.78,0.1,P1,52,0,1,150,12:30,13:00,15:40,16:10,N
SCH00916,LHP0268,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,2,A2-0203,94,68,0.78,0.1,P1,52,0,1,150,06:15,06:45,09:25,09:55,N
SCH00917,LHP0268,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,3,A2-0307,93,68,0.78,0.1,P1,51,0,2,150,09:05,09:35,12:15,12:45,N
SCH00918,LHP0268,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,3,A2-0307,93,68,0.78,0.1,P1,51,0,2,150,09:05,09:35,12:15,12:45,N
SCH00919,LHP0268,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,D,3,D-0308,77,68,0.78,0.1,P2,0,51,2,180,09:05,09:35,12:15,12:45,N
SCH00920,LHP0269,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,10,A2-1010,87,65,0.94,0.19,P2,0,59,2,120,12:30,13:00,15:40,16:10,N
SCH00921,LHP0269,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,9,A2-0906,111,65,0.94,0.19,P1,55,0,6,150,09:05,09:35,12:15,12:45,N
SCH00922,LHP0270,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,B,1,B-0102,53,48,0.77,0.08,P1,36,0,1,100,09:05,09:35,12:15,12:45,N
SCH00923,LHP0270,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,1,C-0104,51,48,0.77,0.08,P2,0,35,2,120,12:30,13:00,15:40,16:10,N
SCH00924,LHP0271,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,3,A2-0312,86,39,0.92,0.07,P1,35,0,1,150,06:15,06:45,09:25,09:55,N
SCH00925,LHP0271,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,C,3,C-0308,46,39,0.92,0.07,P2,0,35,1,120,06:15,06:45,09:25,09:55,N
SCH00926,LHP0271,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,C,3,C-0308,46,39,0.92,0.07,P2,0,35,1,120,06:15,06:45,09:25,09:55,N
SCH00927,LHP0271,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,1,C-0104,51,39,0.92,0.07,P2,0,34,2,120,12:30,13:00,15:40,16:10,N
SCH00928,LHP0271,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,1,C-0104,51,39,0.92,0.07,P2,0,34,2,120,12:30,13:00,15:40,16:10,N
SCH00929,LHP0271,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,3,C-0302,57,39,0.92,0.07,P2,0,34,2,120,06:15,06:45,09:25,09:55,N
SCH00930,LHP0272,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,D,2,D-0208,74,52,0.94,0.13,P2,0,48,1,180,12:30,13:00,15:40,16:10,N
SCH00931,LHP0272,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,D,2,D-0208,74,52,0.94,0.13,P2,0,48,1,180,12:30,13:00,15:40,16:10,N
SCH00932,LHP0272,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,2,C-0201,58,52,0.94,0.13,P2,0,46,3,120,12:30,13:00,15:40,16:10,N
SCH00933,LHP0273,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,C,2,C-0201,58,45,0.83,0.07,P2,0,37,1,120,06:15,06:45,09:25,09:55,N
SCH00934,LHP0273,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,C,2,C-0201,58,45,0.83,0.07,P2,0,37,1,120,06:15,06:45,09:25,09:55,N
SCH00935,LHP0273,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,5,A2-0514,90,45,0.83,0.07,P1,36,0,2,150,15:20,15:50,18:30,19:00,N
SCH00936,LHP0274,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,D,3,D-0303,67,36,0.92,0.18,P2,0,32,1,180,15:20,15:50,18:30,19:00,N
SCH00937,LHP0274,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,D,3,D-0303,67,36,0.92,0.18,P2,0,32,1,180,15:20,15:50,18:30,19:00,N
SCH00938,LHP0274,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,C,3,C-0304,48,36,0.92,0.18,P2,0,32,1,120,09:05,09:35,12:15,12:45,N
SCH00939,LHP0274,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,1,A2-0113,82,36,0.92,0.18,P1,30,0,3,150,15:20,15:50,18:30,19:00,N
SCH00940,LHP0274,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,D,3,D-0303,67,36,0.92,0.18,P2,0,30,3,180,15:20,15:50,18:30,19:00,N
SCH00941,LHP0275,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,C,3,C-0304,48,32,0.81,0.22,P2,0,25,1,120,15:20,15:50,18:30,19:00,N
SCH00942,LHP0275,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,9,A2-0914,118,32,0.81,0.22,P1,25,0,1,150,12:30,13:00,15:40,16:10,N
SCH00943,LHP0275,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,3,D-0303,67,32,0.81,0.22,P2,0,23,3,180,09:05,09:35,12:15,12:45,N
SCH00944,LHP0275,optimized,Peak,Mon,Thu 2,Ca4,15:50,18:30,C,1,C-0108,47,32,0.81,0.22,P2,0,23,3,120,15:20,15:50,18:30,19:00,N
SCH00945,LHP0275,optimized,Worst,Mon,Thu 2,Ca4,15:50,18:30,C,1,C-0108,47,32,0.81,0.22,P2,0,23,3,120,15:20,15:50,18:30,19:00,N
SCH00946,LHP0276,baseline,Normal,Sat,Thu 7,Ca3,13:00,15:40,A2,10,A2-1007,96,78,0.89,0.14,P1,68,0,2,150,12:30,13:00,15:40,16:10,N
SCH00947,LHP0276,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,6,A2-0614,97,78,0.89,0.14,P1,65,0,5,150,06:15,06:45,09:25,09:55,N
SCH00948,LHP0276,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,6,A2-0614,97,78,0.89,0.14,P1,65,0,5,150,06:15,06:45,09:25,09:55,N
SCH00949,LHP0277,baseline,Normal,Thu,Thu 5,Ca1,06:45,09:25,C,2,C-0203,42,31,0.8,0.22,P2,0,23,1,120,06:15,06:45,09:25,09:55,N
SCH00950,LHP0277,optimized,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,8,A2-0810,114,31,0.8,0.22,P1,22,0,2,150,06:15,06:45,09:25,09:55,N
SCH00951,LHP0278,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,10,A2-1004,118,63,0.83,0.21,P1,50,0,2,150,06:15,06:45,09:25,09:55,N
SCH00952,LHP0278,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,C,9,A2-0908,83,63,0.83,0.21,P2,0,46,6,120,09:05,09:35,12:15,12:45,N
SCH00953,LHP0279,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,3,C-0308,46,33,0.8,0.18,P2,0,26,1,120,12:30,13:00,15:40,16:10,N
SCH00954,LHP0279,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,1,A2-0110,85,33,0.8,0.18,P1,26,0,1,150,06:15,06:45,09:25,09:55,N
SCH00955,LHP0279,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,1,A2-0110,85,33,0.8,0.18,P1,26,0,1,150,06:15,06:45,09:25,09:55,N
SCH00956,LHP0279,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,C,3,C-0301,55,33,0.8,0.18,P2,0,25,2,120,15:20,15:50,18:30,19:00,N
SCH00957,LHP0279,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,3,D-0302,67,33,0.8,0.18,P2,0,25,2,180,06:15,06:45,09:25,09:55,N
SCH00958,LHP0280,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,D,1,D-0105,82,37,0.92,0.15,P2,0,33,1,180,06:15,06:45,09:25,09:55,N
SCH00959,LHP0280,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,D,4,D-0405,62,37,0.92,0.15,P2,0,32,2,180,12:30,13:00,15:40,16:10,N
SCH00960,LHP0281,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,5,A2-0508,86,66,0.8,0.08,P1,52,0,1,150,06:15,06:45,09:25,09:55,N
SCH00961,LHP0281,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,3,D-0303,67,66,0.8,0.08,P2,0,51,2,180,06:15,06:45,09:25,09:55,N
SCH00962,LHP0282,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,A2,9,A2-0913,107,52,0.8,0.13,P1,40,0,1,150,09:05,09:35,12:15,12:45,N
SCH00963,LHP0282,baseline,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,3,D-0304,62,52,0.8,0.13,P2,0,40,1,180,06:15,06:45,09:25,09:55,N
SCH00964,LHP0282,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,3,A2-0302,90,52,0.8,0.13,P1,39,0,2,150,12:30,13:00,15:40,16:10,N
SCH00965,LHP0282,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,D,1,D-0102,77,52,0.8,0.13,P2,0,39,2,180,09:05,09:35,12:15,12:45,N
SCH00966,LHP0282,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,D,1,D-0102,77,52,0.8,0.13,P2,0,39,2,180,09:05,09:35,12:15,12:45,N
SCH00967,LHP0283,baseline,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,7,A2-0711,84,63,0.94,0.06,P1,59,0,1,150,09:05,09:35,12:15,12:45,N
SCH00968,LHP0283,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,9,A2-0903,94,63,0.94,0.06,P1,58,0,2,150,12:30,13:00,15:40,16:10,N
SCH00969,LHP0284,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,5,A2-0505,98,80,0.95,0.16,P1,74,0,2,150,06:15,06:45,09:25,09:55,N
SCH00970,LHP0284,optimized,Peak,Wed,Thu 4,Ca4,15:50,18:30,B,1,A2-0106,94,80,0.95,0.16,P1,70,0,6,100,15:20,15:50,18:30,19:00,N
SCH00971,LHP0285,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,5,A2-0507,94,32,0.88,0.25,P1,27,0,1,150,06:15,06:45,09:25,09:55,N
SCH00972,LHP0285,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,C,1,C-0101,55,32,0.88,0.25,P2,0,24,4,120,12:30,13:00,15:40,16:10,N
SCH00973,LHP0286,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,1,A2-0111,117,52,0.91,0.12,P1,47,0,1,150,09:05,09:35,12:15,12:45,N
SCH00974,LHP0286,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,1,A2-0114,81,52,0.91,0.12,P1,47,0,1,150,09:05,09:35,12:15,12:45,N
SCH00975,LHP0286,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,1,A2-0114,81,52,0.91,0.12,P1,47,0,1,150,09:05,09:35,12:15,12:45,N
SCH00976,LHP0286,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,3,C-0306,59,52,0.91,0.12,P2,0,45,3,120,12:30,13:00,15:40,16:10,N
SCH00977,LHP0286,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,7,A2-0702,115,52,0.91,0.12,P1,45,0,3,150,06:15,06:45,09:25,09:55,N
SCH00978,LHP0287,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,B,2,A2-0202,93,79,0.87,0.2,P1,66,0,3,100,06:15,06:45,09:25,09:55,N
SCH00979,LHP0287,optimized,Peak,Mon,Thu 2,Ca4,15:50,18:30,B,6,A2-0612,109,79,0.87,0.2,P1,62,0,7,100,15:20,15:50,18:30,19:00,N
SCH00980,LHP0287,optimized,Worst,Mon,Thu 2,Ca4,15:50,18:30,B,6,A2-0612,109,79,0.87,0.2,P1,62,0,7,100,15:20,15:50,18:30,19:00,N
SCH00981,LHP0288,baseline,Normal,Thu,Thu 5,Ca2,09:35,12:15,A2,6,A2-0603,93,64,0.82,0.18,P1,50,0,2,150,09:05,09:35,12:15,12:45,N
SCH00982,LHP0288,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,5,A2-0501,92,64,0.82,0.18,P1,50,0,2,150,12:30,13:00,15:40,16:10,N
SCH00983,LHP0288,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,D,2,D-0204,71,64,0.82,0.18,P2,0,48,4,180,15:20,15:50,18:30,19:00,N
SCH00984,LHP0288,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,D,4,D-0407,80,64,0.82,0.18,P2,0,48,4,180,12:30,13:00,15:40,16:10,N
SCH00985,LHP0289,baseline,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,2,D-0202,81,74,0.85,0.09,P2,0,62,1,180,06:15,06:45,09:25,09:55,N
SCH00986,LHP0289,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,2,A2-0209,114,74,0.85,0.09,P1,60,0,3,150,06:15,06:45,09:25,09:55,N
SCH00987,LHP0290,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,2,A2-0208,92,32,0.81,0.06,P1,26,0,0,150,12:30,13:00,15:40,16:10,N
SCH00988,LHP0290,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,C,1,C-0103,43,32,0.81,0.06,P2,0,25,1,120,09:05,09:35,12:15,12:45,N
SCH00989,LHP0291,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,C,3,C-0306,59,50,0.94,0.15,P2,0,46,1,120,09:05,09:35,12:15,12:45,N
SCH00990,LHP0291,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,C,3,C-0306,59,50,0.94,0.15,P2,0,46,1,120,15:20,15:50,18:30,19:00,N
SCH00991,LHP0291,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,C,3,C-0306,59,50,0.94,0.15,P2,0,46,1,120,15:20,15:50,18:30,19:00,N
SCH00992,LHP0291,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,D,5,D-0503,88,50,0.94,0.15,P2,0,43,4,180,15:20,15:50,18:30,19:00,N
SCH00993,LHP0291,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,B,2,B-0205,60,50,0.94,0.15,P1,43,0,4,100,06:15,06:45,09:25,09:55,N
SCH00994,LHP0292,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,D,5,D-0507,62,60,0.8,0.2,P2,0,46,2,180,06:15,06:45,09:25,09:55,N
SCH00995,LHP0292,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,5,A2-0503,82,60,0.8,0.2,P1,43,0,5,150,12:30,13:00,15:40,16:10,N
SCH00996,LHP0293,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,9,A2-0914,118,79,0.76,0.18,P1,58,0,2,150,06:15,06:45,09:25,09:55,N
SCH00997,LHP0293,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,B,9,A2-0903,94,79,0.76,0.18,P1,54,0,6,100,12:30,13:00,15:40,16:10,N
SCH00998,LHP0294,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,5,A2-0508,86,57,0.93,0.2,P1,51,0,2,150,06:15,06:45,09:25,09:55,N
SCH00999,LHP0294,baseline,Peak,Mon,Thu 2,Ca4,15:50,18:30,A2,3,A2-0307,93,57,0.93,0.2,P1,51,0,2,150,15:20,15:50,18:30,19:00,N
SCH01000,LHP0294,baseline,Worst,Mon,Thu 2,Ca4,15:50,18:30,A2,3,A2-0307,93,57,0.93,0.2,P1,51,0,2,150,15:20,15:50,18:30,19:00,N
SCH01001,LHP0294,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,C,2,C-0206,57,57,0.93,0.2,P2,0,47,6,120,06:15,06:45,09:25,09:55,N
SCH01002,LHP0294,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,B,3,B-0307,59,57,0.93,0.2,P1,47,0,6,100,09:05,09:35,12:15,12:45,N
SCH01003,LHP0294,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,B,3,B-0307,59,57,0.93,0.2,P1,47,0,6,100,09:05,09:35,12:15,12:45,N
SCH01004,LHP0295,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,7,A2-0701,120,51,0.94,0.15,P1,47,0,1,150,06:15,06:45,09:25,09:55,N
SCH01005,LHP0295,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,A2,3,A2-0307,93,51,0.94,0.15,P1,44,0,4,150,15:20,15:50,18:30,19:00,N
SCH01006,LHP0296,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,10,A2-1011,114,47,0.91,0.2,P1,41,0,2,150,06:15,06:45,09:25,09:55,N
SCH01007,LHP0296,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,6,A2-0603,93,47,0.91,0.2,P1,39,0,4,150,09:05,09:35,12:15,12:45,N
SCH01008,LHP0297,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,5,A2-0506,85,41,0.86,0.11,P1,34,0,1,150,09:05,09:35,12:15,12:45,N
SCH01009,LHP0297,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,C,3,C-0305,56,41,0.86,0.11,P2,0,33,2,120,09:05,09:35,12:15,12:45,N
SCH01010,LHP0298,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,D,3,D-0301,63,49,0.84,0.19,P2,0,39,2,180,06:15,06:45,09:25,09:55,N
SCH01011,LHP0298,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0102,77,49,0.84,0.19,P2,0,37,4,180,06:15,06:45,09:25,09:55,N
SCH01012,LHP0298,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0102,77,49,0.84,0.19,P2,0,37,4,180,06:15,06:45,09:25,09:55,N
SCH01013,LHP0299,baseline,Normal,Sat,Thu 7,Ca2,09:35,12:15,B,2,B-0206,56,52,0.84,0.2,P1,42,0,2,100,09:05,09:35,12:15,12:45,N
SCH01014,LHP0299,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,3,C-0305,56,52,0.84,0.2,P2,0,42,2,120,06:15,06:45,09:25,09:55,N
SCH01015,LHP0299,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,3,A2-0304,101,52,0.84,0.2,P1,40,0,4,150,06:15,06:45,09:25,09:55,N
SCH01016,LHP0299,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,B,1,B-0107,56,52,0.84,0.2,P1,40,0,4,100,06:15,06:45,09:25,09:55,N
SCH01017,LHP0299,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,B,1,B-0107,56,52,0.84,0.2,P1,40,0,4,100,06:15,06:45,09:25,09:55,N
SCH01018,LHP0300,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,5,A2-0510,97,57,0.8,0.25,P1,43,0,2,150,12:30,13:00,15:40,16:10,N
SCH01019,LHP0300,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,10,A2-1007,96,57,0.8,0.25,P1,43,0,2,150,12:30,13:00,15:40,16:10,N
SCH01020,LHP0300,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,D,3,D-0307,78,57,0.8,0.25,P2,0,39,6,180,06:15,06:45,09:25,09:55,N
SCH01021,LHP0300,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,2,C-0201,58,57,0.8,0.25,P2,0,39,6,120,12:30,13:00,15:40,16:10,N
SCH01022,LHP0301,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0212,108,72,0.88,0.12,P1,62,0,2,150,09:05,09:35,12:15,12:45,N
SCH01023,LHP0301,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,2,A2-0212,108,72,0.88,0.12,P1,62,0,2,150,09:05,09:35,12:15,12:45,N
SCH01024,LHP0301,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,10,A2-1011,114,72,0.88,0.12,P1,62,0,2,150,12:30,13:00,15:40,16:10,N
SCH01025,LHP0301,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,10,A2-1008,115,72,0.88,0.12,P2,0,60,4,120,12:30,13:00,15:40,16:10,N
SCH01026,LHP0301,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,D,1,D-0103,84,72,0.88,0.12,P2,0,60,4,180,12:30,13:00,15:40,16:10,N
